Ano Fato;Município;Desc Longa Subclasse Nat Principal;Tentado/Consumado Nat Principal;Bairro;Logradouro Ocorrência - Tipo;Logradouro Ocorrência;Qtde Ocorrências;MesOcorrencia;DiaOcorrencia;TurnoOcorrencia
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;JOSE ARCANJO SANTIAGO;1;9;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;JOSE DO NASCIMENTO DE CASTRO;1;7;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;LUCIMARA MARQUES;3;6;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;MANOEL LUIZ DE ABREU;1;7;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;MANOEL TAVARES DE ABREU;2;8;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;MARIA DA CONCEICAO BONFIM;11;7;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;MARIA JOANA TAVARES;2;9;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;MONSENHOR ARTUR DE OLIVEIRA;1;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ODILON MELO FRANCO;1;1;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;PAPA CAPIM;2;3;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;PASSARO LIRA;1;6;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;PETRINA ALVES;2;9;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;POMBA;2;4;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;PRISCO GOMES DA FONSECA;1;3;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ROBERTO KALIL;1;6;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ROSALVO DE MELO FRANCO;3;9;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ROSEMBERG SILVA;2;5;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;ROUXINOL;1;8;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;SAIRA;1;1;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;SEBASTIANA SOARES DOS SANTOS;1;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;TIZIU;5;7;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;VERA LUCIA PEREIRA;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;VINHO;1;5;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GOIANIA;RUA;VIRGINIA MARIA DE JESUS;2;1;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;AVENIDA;CRISTIANO MACHADO;8;6;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;PRACA;POA;2;7;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;COROMANDEL;3;6;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;ITAQUERA;1;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JACUI;11;2;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JATAI;1;4;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JUACEMA;12;5;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JUREMA;1;5;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JURUA;11;6;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;JUSSARA;5;4;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;MACAE;4;4;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;OSWALDO FERRAZ;1;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;SAO BENTO;2;9;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;SAO ROQUE;3;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;SENHORA DAS MERCES;1;1;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;GRACA;RUA;SILVEIRA;5;1;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;AVENIDA;JOSE CANDIDO DA SILVEIRA;1;2;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RODOVIA;MG05;7;5;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;ARTUR AZEVEDO;2;5;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;CARLINDO AUGUSTO SANTOS;1;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;FABIO VAZ DE MELO;2;8;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;FLAVIO FERREIRA GUIMARAES;1;7;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;HELE AMARAL VALADAO;1;7;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;HERCULANO SOARES ROCHA;5;4;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;ISABELLA JARDIM;1;1;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;JOSE MOREIRA BARBOSA;5;4;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;LUIZA BATISTA GUEDES;1;7;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;RUY CARNEIRO ARANTES;2;2;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;SEBASTIAO EVANGELISTA DE ARAUJO;1;4;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPE;RUA;SEBASTIAO SANTANA FILHO;2;8;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;AVENIDA;BERNARDO DE VASCONCELOS;10;8;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;AVENIDA;CRISTIANO MACHADO;33;5;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;AVENIDA;DOM LEME;1;7;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;AVENIDA;RENASCENCA;1;1;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;COLATINA;1;9;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;CONDE MONTE CRISTO;4;9;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;DEZOITO DE JULHO;2;9;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;DOM BARRETO;1;8;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;DOM CABRAL;1;2;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;DOUTOR FURTADO MENEZES;4;3;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;DULCE MARIA;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;JACUI;33;3;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;JOAO DE MATOS;2;1;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;JOAQUIM FRANCISCO SILVEIRA;3;7;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;JOSE CLEMENTE PEREIRA;7;9;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;MARIA RITA;1;3;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;MATOS DA SILVEIRA;5;2;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;MAURA;5;5;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;OZANAN;10;9;2;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;PATRIARCA;4;8;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;PIO XI;7;8;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;PRINCESA ISABEL;4;8;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;PRINCESA LEOPOLDINA;7;1;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;QUIXADA;1;8;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;SALGUEIRO;2;3;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;SAO LUIZ GONZAGA;1;3;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;UBAI;4;6;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;VAZANTE;2;2;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;VOLUNTARIOS DA PATRIA;1;7;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;IPIRANGA;RUA;WILSON MODESTO RIBEIRO;3;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;AVENIDA;JOSE RACHEL DE PINHO;1;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;AVENIDA;SANTOS DUMONT;4;6;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;AVENIDA;SOCIAIS;1;1;2;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;ESTRADA;BORGES;27;6;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RODOVIA;ANEL RODOVIARIO;2;7;2;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RODOVIA;PONTE;2;2;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;ADAO RIBEIRO;1;7;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;ARMINDO GONCALVES FERREIRA;1;6;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;ARNALDO LOURENCO;1;2;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;AUGUSTA SACCHETTO SCALZO;2;8;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;BERENICE RIBEIRO DE MIRANDA;2;1;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;C;1;3;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;CAMPINHO;1;5;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;D;1;5;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;DEPUTADO SERGIO MIRANDA;1;6;6;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;DOIS MIL QUATROCENTOS E SESSENTA E SEIS;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;DONA ANDICA;1;2;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;DONA CHIQUINHA;2;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;FRANCISCO ASSIS DE FREITAS;3;5;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;GERALDA GONCALVES DOS NASCIMENTO;1;4;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;HENRIQUETA LISBOA;1;7;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JAIRO BRITO DOS SANTOS;1;5;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JANUARIO BORGES;1;6;6;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JORGE VIEIRA;4;1;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JOSE DE LIMA GEO;1;8;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JOSEFINO PINTO;1;4;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;JOSE FLAUSINO;2;4;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;MARIA DE LOURDES PINHO;1;1;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;PARADA DAS FLORES;1;9;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;PARAGUAIOS;1;8;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;PEDRO AUGUSTO SANTIAGO;2;5;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;PROFESSOR AMILCAR VIANA MARTINS;2;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;REGINO GONZAGA SILVA;2;5;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SETECENTOS E CINCO;1;9;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SETECENTOS E DEZ;3;4;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SETECENTOS E DOZE;1;8;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SETECENTOS E QUARENTA E UM;1;4;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SETECENTOS E VINTE E SEIS;2;6;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SOLDADO EDISSON DE PAULO;2;1;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SOLDADO MARIO NETO;1;2;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;SOUZA LIMA;2;6;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;RUA;URUGUAIOS;2;3;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;JARDIM VITORIA;TREVO;BR 381;1;5;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;AVENIDA;NOSSA SENHORA DE FATIMA;7;7;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;AVENIDA;PRESIDENTE ANTONIO CARLOS;88;1;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ADALBERTO FERRAZ;4;5;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ALEM PARAIBA;15;8;5;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ARAXA;1;3;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ARISTIDES FERREIRA;1;4;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;BORBA GATO;1;7;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;CAXAMBU;7;1;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;COMENDADOR NOHME SALOMAO;7;9;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;CORUMBATAI;1;2;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;DIAMANTINA;11;4;4;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;FAGUNDES VARELA;2;2;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;FORMIGA;9;1;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;FRANCISCO SOUCASSEAUX;1;2;5;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ITABIRA;8;2;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;ITAPECERICA;21;1;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;JEQUERI;4;3;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;PEDRO LESSA;1;7;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;RIO NOVO;3;4;1;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;SERRO;2;3;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;TURVO;1;5;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;LAGOINHA;RUA;UBA;6;4;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;AVENIDA;NOSSA SENHORA DA SAUDE;1;6;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RODOVIA;ANEL RODOVIARIO;3;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RODOVIA;BR 262;1;5;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RODOVIA;MG05;11;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;APARECIDA;2;2;7;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;BARREIRO GRANDE;4;4;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;CHESQUIEL ZINQUIER;1;6;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;DALVA;1;4;1;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;DOUTOR FRANCISCO CARVALHO;1;6;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;EDSON LUIZ MIRANDA;1;4;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;EXPEDICIONARIO INOCENCIO ROSA;2;6;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;EXPEDICIONARIO JOSE SILVA;4;7;4;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;EXPEDICIONARIO JOSE ZEFERINO;1;5;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;GERALDA MARTINS MIRANDA;2;8;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;GERALDO MAGELA GONCALVES;4;8;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;HELIO COSTA;1;8;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;JOSE BISPO;3;9;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;JOSE ISIDORO MIRANDA;5;5;4;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;LUCIA;1;8;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;MANOEL PEDRO MIRANDA;2;7;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;MARCOS PAULO DE VASCONCELOS;1;9;3;1
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;MARIA ANGELINA MIRANDA;2;6;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;MARIA DAS GRACAS;2;1;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;MARIA GOMES PEREIRA;1;9;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;ODILIA GONCALVES;2;7;3;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;ODILON;1;6;2;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;PARTIDOS;1;1;7;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;RAIMUNDO HILARIO DE OLIVEIRA;1;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;SANTO INACIO;1;1;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;SAO PEDRO;3;7;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA GORETTI;RUA;WALTER DE ABREU;5;8;6;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;AVENIDA;CRISTIANO MACHADO;7;2;2;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;RODOVIA;ANEL RODOVIARIO;5;2;1;3
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;RODOVIA;BR 262;1;2;3;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;RUA;AFONSO DE CARVALHO;1;7;7;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;RUA;AQUINO E CASTRO;1;9;5;2
2019;BELO HORIZONTE;FURTO;CONSUMADO;MARIA VIRGINIA;RUA;ARLINDO DOS SANTOS;1;6;7;3
